tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline
333484,False,False,,90000000,"['Adventure', 'Action', 'Western']","Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",21,Metro-Goldwyn-Mayer,9,2016,162400000,Justice has a number.
346,False,False,,2000000,"['Action', 'Drama']","A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",882,TOHO,4,1954,346300,The Mighty Warriors Who Became the Seven National Heroes of a Small Town
393,False,True,2883,30000000,"['Action', 'Crime', 'Thriller']","The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",39121,Super Cool ManChu,4,2004,152159461,The bride is back for the final cut.
291805,False,True,382685,90000000,"['Crime', 'Thriller', 'Action', 'Mystery']","One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",491,Summit Entertainment,6,2016,334900000,You haven't seen anything yet.
240832,False,True,868884,40000000,"['Action', 'Science Fiction']","A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",6896,EuropaCorp,7,2014,458863600,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.
916224,False,False,,0,"['Animation', 'Drama', 'Adventure', 'Fantasy']","Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",3756,CoMix Wave Films,11,2022,321092572,"On the other side of the door, was time in its entirety."
2787,False,True,2794,23000000,"['Thriller', 'Science Fiction', 'Action']","When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",10201,Interscope Communications,2,2000,53187659,Don't be afraid of the dark. Be afraid of what's in the dark
91314,False,True,8650,210000000,"['Science Fiction', 'Action', 'Adventure']","As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",435,di Bonaventura Pictures,6,2014,1104100000,"This is not war, it's extinction."
9654,False,False,,60000000,"['Action', 'Crime']","Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",2609,De Line Pictures,5,2003,176070171,Get in. Get out. Get even.
68726,False,True,363369,180000000,"['Action', 'Science Fiction', 'Adventure']","Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",101082,Double Dare You Productions,7,2013,411000000,"To fight monsters, we created monsters."
1735,False,True,1733,145000000,"['Adventure', 'Action', 'Fantasy']","Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",33,Universal Pictures,7,2008,403449830,A New Evil Awakens.
500664,False,False,,5000000,"['Action', 'Thriller', 'Science Fiction']","A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.",6748,Goalpost Pictures,5,2018,16706680,Not man. Not machine. More.
8009,False,True,8050,19000000,"['Adventure', 'Action', 'Fantasy']",He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,2737,Davis-Panzer Productions,3,1986,12900000,There can be only one.
424783,False,False,,135000000,"['Action', 'Adventure', 'Science Fiction']","On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",4,Paramount,12,2018,467989645,Every hero has a beginning.
438650,False,True,848380,60000000,"['Action', 'Crime', 'Thriller', 'Comedy']","The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",694,StudioCanal,2,2019,76419755,Meet Nels Coxman. Citizen of the Year.
1067282,False,True,925155,0,"['Action', 'Animation', 'Fantasy']","After his family is viciously murdered, a kind-hearted boy named Tanjiro Kamado resolves to become a Demon Slayer in hopes of turning his younger sister Nezuko back into a human.  Together with his comrades, Zenitsu and Inosuke, along with one of the top-ranking members of the Demon Slayer Corps, Tengen Uzui, Tanjiro embarks on a mission within the Entertainment District, where they encounter the formidable, high-ranking demons, Daki and Gyutaro.",5887,ufotable,2,2023,56100000,Destroyer of demons.
311324,False,False,,150000000,"['Action', 'Adventure', 'Fantasy']",European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,86433,Legendary East,12,2016,331957105,1700 years to build. 5500 miles long. What were they trying to keep out?
337170,False,False,,50000000,"['Comedy', 'Crime', 'Drama']","The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",33,Universal Pictures,8,2017,133511855,It's not a felony if you're doing it for the good guys.
799379,False,False,,9000000,"['Action', 'Thriller', 'Horror', 'Crime']","While under heavily armed guard, the dangerous convicts aboard a cargo ship unite in a coordinated escape attempt that soon escalates into a bloody, all-out riot. But as the fugitives continue their brutal campaign of terror, they soon discover that not even the most vicious among them is safe from the horror they unknowingly unleashed from the darkness below deck.",113586,The Contents On,9,2022,20541,A floating hell with no escape.
253412,False,False,,55000000,"['Adventure', 'Drama', 'History']","Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",10246,Cross Creek Pictures,9,2015,203427584,The Storm Awaits.
956,False,True,87359,150000000,"['Adventure', 'Action', 'Thriller']","Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who is as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear -- including the woman Hunt loves.",4,Paramount,4,2006,398500000,The mission begins 05:05:06.
1576,False,True,17255,33000000,"['Horror', 'Action', 'Science Fiction']","When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak.",248,Impact Pictures,3,2002,103000000,A secret experiment. A deadly virus. A fatal mistake.
241,False,False,,34000000,"['Crime', 'Thriller', 'Drama']",Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,68551,J D Productions,8,1994,50283563,The media made them superstars.
7131,False,False,,160000000,"['Horror', 'Adventure', 'Action']",Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,33,Universal Pictures,5,2004,300257475,The One Name They All Fear.
460458,False,False,,25000000,"['Horror', 'Science Fiction', 'Action']","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",47,Constantin Film,11,2021,41914915,Witness the beginning of evil.
414,False,True,120794,100000000,"['Action', 'Crime', 'Fantasy']",Batman must battle a disfigured district attorney and a disgruntled former employee with help from an amorous psychologist and a young circus acrobat.,174,Warner Bros. Pictures,6,1995,336529144,"Courage now, truth always, Batman forever!"
44833,False,False,,209000000,"['Thriller', 'Action', 'Adventure', 'Science Fiction']","When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancée's father—an Admiral—expect of him.",33,Universal Pictures,4,2012,303025485,The battle for Earth begins at sea.
9954,False,False,,20000000,"['Fantasy', 'Horror', 'Adventure', 'Action']",Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.,3287,Screen Gems,9,2006,37597471,Only the power of Hell can help them.
184315,False,False,,100000000,"['Action', 'Adventure']","When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",4,Paramount,7,2014,244819862,"Before he was a legend, he was a man."
128,False,False,,23500000,"['Adventure', 'Fantasy', 'Animation']","Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",10342,Studio Ghibli,7,1997,169000000,The Fate Of The World Rests On The Courage Of One Warrior.
2024,False,False,,110000000,"['Drama', 'History', 'War', 'Action']","After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",5,Columbia Pictures,6,2000,215294342,"Before they were soldiers, they were family. Before they were legends, they were heroes. Before there was a nation, there was a fight for freedom."
37958,False,False,,75000000,"['Fantasy', 'Action', 'Drama']","Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",7295,Relativity Media,11,2011,226904017,The Gods need a hero.
525,False,True,112636,27000000,"['Music', 'Comedy', 'Action', 'Crime']","Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.",33,Universal Pictures,6,1980,115200000,They'll never get caught. They're on a mission from God.
800158,False,False,,175000000,"['Crime', 'Thriller']","After a fateful near-miss, an assassin battles his employers, and himself, on an international manhunt he insists isn't personal.",178464,Netflix,10,2023,362113,Execution is everything.
41283,False,False,,24000000,"['Crime', 'Drama', 'Action', 'Thriller']","After 10 years in prison, Driver is now a free man with a single focus - hunting down the people responsible for brutally murdering his brother.",97,Castle Rock Entertainment,11,2010,23081726,Slow justice is no justice
127585,False,True,748,250000000,"['Action', 'Adventure', 'Science Fiction']",The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,9168,Bad Hat Harry Productions,5,2014,747862775,"To save the future, they must alter the past."
18501,False,False,,50000000,"['Action', 'Thriller', 'Science Fiction']","Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon controls Kable, the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind.",1632,Lionsgate,9,2009,40800000,"In the near future, you don't live to play... you'll play to live."
10138,False,True,131292,200000000,"['Adventure', 'Action', 'Science Fiction']","With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",420,Marvel Studios,4,2010,623933331,"It's not the armor that makes the hero, but the man inside."
22894,False,False,,26000000,"['Horror', 'Action', 'Fantasy']","When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",3287,Screen Gems,1,2010,67900000,"When the last angel falls, the fight for mankind begins."
285,False,True,295,300000000,"['Adventure', 'Fantasy', 'Action']","Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",130,Jerry Bruckheimer Films,5,2007,961000000,"At the end of the world, the adventure begins."
338762,False,True,763760,42000000,"['Action', 'Science Fiction', 'Adventure']","After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",10246,Cross Creek Pictures,3,2020,39861118,Being a superhero is in his blood
45612,False,False,,32000000,"['Thriller', 'Science Fiction', 'Mystery']","When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.",1557,The Mark Gordon Company,3,2011,147332697,Make every second count.
399170,False,False,,29000000,"['Comedy', 'Crime', 'Action', 'Drama']","Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",149869,Fingerprint Releasing,8,2017,48453605,See how the other half steals.
11576,False,False,,9400000,"['Action', 'Adventure', 'Comedy']","A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",60,United Artists,11,1963,60000000,"The comedy event of the century, In glorious 70mm!"
257344,False,False,,88000000,"['Action', 'Comedy', 'Science Fiction']",Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,5,Columbia Pictures,7,2015,244900000,Game On.
1452,False,True,8537,204000000,"['Science Fiction', 'Action', 'Adventure']","Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",429,DC Comics,6,2006,391081192,You’ll Believe A Man Can Fly Again!
13811,False,False,,50000000,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,491,Summit Entertainment,3,2009,155446362,What happens when the numbers run out?
10336,False,False,,40000000,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']","After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",12,New Line Cinema,7,1997,87840042,Born in darkness. Sworn to justice.
2789,False,True,2794,105000000,"['Action', 'Science Fiction']","After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",350,Radar Pictures,6,2004,115772733,All the power in the universe can't change destiny
177572,False,False,,165000000,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']","A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",2,Walt Disney Pictures,10,2014,657827828,Drop everything. Save the world.
9387,False,True,43055,20000000,"['Adventure', 'Fantasy', 'Action']","A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",33,Universal Pictures,4,1982,74000000,Thief. Warrior. Gladiator. King.
20662,False,False,,200000000,"['Action', 'Adventure', 'Drama']","When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",1645,Scott Free Productions,5,2010,321669741,"Rise and rise again, until lambs become lions"
341013,False,True,524837,30000000,"['Action', 'Thriller']",An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,10146,Focus Features,7,2017,100000000,Talents can be overrated.
615677,False,True,727089,0,"['Family', 'Action', 'Fantasy', 'Comedy']","When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",10807,Troublemaker Studios,12,2020,0,Power comes in all sizes.
329833,False,True,352789,50000000,"['Comedy', 'Adventure', 'Action']",Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,4,Paramount,2,2016,56700000,Long time no Z
996727,False,False,,0,"['Action', 'Thriller', 'Mystery', 'Crime', 'Horror']","After a pawn shop robbery goes askew, two criminals take refuge at a remote farmhouse to try to let the heat die down, but find something much more menacing.",178359,828 Productions,1,2023,0,Reap what you sow.
9495,False,True,9436,23000000,"['Fantasy', 'Action', 'Thriller']","Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven—watched over by a hypnotic crow—returns from the grave to exact revenge.",4029,Entertainment Media Investment Corporation,5,1994,50694672,Believe in angels.
274855,False,False,,120000000,"['Action', 'Science Fiction', 'Thriller']","After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",101832,Twisted Media,10,2017,221600160,Some things were never meant to be controlled.
454626,False,True,720879,85000000,"['Action', 'Science Fiction', 'Comedy', 'Family']","Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",333,Original Film,2,2020,319700000,A whole new speed of hero.
97,False,True,63043,17000000,"['Science Fiction', 'Action', 'Adventure']","When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world...and becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",558,Lisberger/Kushner Productions,7,1982,33000000,Journey now into a startling new dimension where energy lives and breathes. A world inside the computer where man has never been. Never before now.
117691,False,True,244500,1400000,"['Action', 'Thriller', 'Crime']","In 1970s India, Sardar Khan vows to take revenge on the man who killed his father decades earlier.",11870,Anurag Kashyap Films,6,2012,4100000,
307081,False,False,,30000000,"['Action', 'Drama']","Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",8151,Fuqua Films,3,2015,91709827,Believe in Hope.
8845,False,True,112399,35000000,"['Action', 'Thriller']","Disgruntled ex-CIA operative Strannix, his assistant Krill and their group of terrorists seize the battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback -- an error that could be fatal.",508,Regency Enterprises,10,1992,156563139,It's not a job... It's an Adventure!
10054,False,True,86486,35000000,"['Action', 'Comedy', 'Family', 'Adventure']","Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",10807,Troublemaker Studios,3,2001,147900000,Real spies...only smaller
353491,False,False,,60000000,"['Fantasy', 'Action', 'Science Fiction']",A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,5,Columbia Pictures,8,2017,113231078,There are other worlds than these
59967,False,False,,30000000,"['Action', 'Thriller', 'Science Fiction']","In the year 2044, time travel has not yet been invented but in 30 years it will have been. When the mob wants to get rid of someone, they will send their target into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.",1205,Endgame Entertainment,9,2012,47042000,"Hunted by your future, haunted by your past."
829799,False,False,,20000000,"['Action', 'Crime', 'Thriller']",Renegade bounty hunter Ryan Swan must carve his way through the Hawaiian crime world to wreak vengeance on the kingpin who murdered his father.,68628,308 Enterprises,11,2022,0,
187017,False,True,212562,50000000,"['Crime', 'Comedy', 'Action']","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",5,Columbia Pictures,6,2014,331333876,They're not 21 anymore
406990,False,False,,20000000,"['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'Action']","In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",7561,Nexus Factory,8,2017,27975429,Seven sisters. One identity.
5176,False,False,,55000000,['Western'],"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",1632,Lionsgate,9,2007,70000000,Time waits for one man.
37094,False,False,,25000000,"['Crime', 'Drama', 'Thriller']",An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,508,Regency Enterprises,2,1993,40903593,The adventures of an ordinary man at war with the everyday world.
12106,False,False,,35000000,"['Western', 'Action']","A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",559,TriStar Pictures,2,1995,47000000,Think you're quick enough?
149,False,False,,10000000,"['Animation', 'Science Fiction', 'Action']",A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,3363,MBS,7,1988,553171,Neo-Tokyo is about to E·X·P·L·O·D·E
140300,False,True,77816,145000000,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",521,DreamWorks Animation,1,2016,521170825,Grab destiny by the rice dumplings.
460885,False,False,,6000000,"['Fantasy', 'Action', 'Horror']","The Shadow Mountains, 1983. Red and Mandy lead a loving and peaceful existence; but when their pine-scented haven is savagely destroyed, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.",34519,SpectreVision,9,2018,1653784,
98357,False,False,,56000000,"['Thriller', 'Crime', 'Drama']","In a broken city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure, the mayor. Billy's relentless pursuit of justice, matched only by his streetwise toughness, makes him an unstoppable force - and the mayor's worst nightmare.",8532,1984 Private Defense Contractors,1,2013,34737199,Proof Can Be a Powerful Weapon.
7304,False,False,,17000000,"['Action', 'Crime', 'Drama', 'Thriller']","A low-ranking thug is entrusted by his boss to dispose of a gun that killed corrupt cops, but things spiral out of control when the gun ends up in wrong hands.",2227,True Grit Productions,1,2006,9500000,Every bullet leaves a trail.
45317,False,False,,25000000,['Drama'],"Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",308,The Weinstein Company,12,2010,93617009,Every dream deserves a fighting chance.
8068,False,True,9649,7000000,"['Thriller', 'Action', 'Crime']","Mariachi plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho, for an action-packed, bullet-riddled showdown. With the help of his best friend and a beautiful bookstore owner, the Mariachi tracks Bucho, takes on his army of desperados, and leaves a trail of blood of his own.",11705,Los Hooligans Productions,8,1995,25400000,He came back to settle the score with someone. Anyone. EVERYONE.
817,False,True,1006,33000000,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']","When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo,’ Austin must return to the swingin' '60s himself - with the help of American agent, Felicity Shagwell - to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions to try to save the world in his own unbelievably groovy way.",12,New Line Cinema,6,1999,312016928,First he fought for the Crown. Now he's fighting for the Family Jewels.
365177,False,False,,100000000,"['Action', 'Science Fiction', 'Adventure']","After returning to her home planet Pandora, infamous outlaw Lilith is given a dangerous mission and forms an alliance (and potential friendship) with other criminals, including former mercenary Roland, demolitionist Tiny Tina and her protector Krieg, insane scientist Tannis, and the wisecracking robot Claptrap. The mission: find and protect the missing (and important) daughter of a powerful man named Atlas. But things may not be as they seem, as the girl holds the key to great power that can change the fate of the universe.",123244,Picturestart,8,2024,0,Chaos loves company.
47327,False,False,,50000000,"['Fantasy', 'Thriller', 'Action', 'Crime']","Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with a sexy, tough-as-nails waitress, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",491,Summit Entertainment,2,2011,40909909,One hell of a ride.
869,False,False,,100000000,"['Thriller', 'Science Fiction', 'Action', 'Adventure']","After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",25,20th Century Fox,7,2001,362211740,You'll be sorry you were ever born human.
597891,False,False,,0,['Action'],A ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.,101831,Clubhouse Pictures,9,2021,0,There's no time for mercy.
17578,False,False,,130000000,"['Adventure', 'Animation', 'Mystery']","Intrepid young reporter, Tintin, and his loyal dog, Snowy, are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson and Thomson, travel half the world, one step ahead of their enemies, as Tintin endeavors to find the Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",4,Paramount,10,2011,373993951,"This year, discover how far adventure will take you."
