source_actor,target_actor,year,roi
954,13162,1993.0,13.607525772727273
804,954,1993.0,13.607525772727273
14499,16728,2016.0,3.38255885
4332,16728,2016.0,3.38255885
4332,14499,2016.0,3.38255885
10517,16953,2018.0,12.9
1293,16953,2018.0,12.9
1293,10517,2018.0,12.9
1208,17547,2022.0,0.196
1208,11543,2022.0,0.196
11543,17547,2022.0,0.196
1391,5882,2016.0,8.44
2693,5882,2016.0,8.44
1391,2693,2016.0,8.44
2906,8977,2017.0,4.152380952380953
2906,7227,2017.0,4.152380952380953
2906,7227,2008.0,-0.2790182
7227,8977,2017.0,4.152380952380953
14449,16027,2019.0,-0.9939065849056604
419,16305,2016.0,3.013333333333333
730,16305,2016.0,3.013333333333333
419,730,2016.0,3.013333333333333
7136,7882,1995.0,1.961111111111111
2792,7882,1995.0,1.961111111111111
2792,7136,1995.0,1.961111111111111
3547,9467,2000.0,3.9282939615384613
419,9467,2000.0,3.9282939615384613
419,3547,2000.0,3.9282939615384613
6510,8364,1993.0,1.26
6510,16125,1993.0,1.26
8364,16125,1993.0,1.26
14575,16728,2010.0,4.623007875
14575,17722,2010.0,4.623007875
16728,17722,2010.0,4.623007875
9695,11796,2015.0,3.762375214285714
9695,11796,2018.0,0.2683333333333333
7479,9695,2015.0,3.762375214285714
7479,11796,2015.0,3.762375214285714
954,4115,2018.0,-0.27054675
4115,11351,2018.0,-0.27054675
954,11351,2018.0,-0.27054675
1173,18131,2011.0,31.815384615384616
3266,18131,2011.0,31.815384615384616
1173,3266,2011.0,31.815384615384616
10769,12575,2002.0,4.505714285714285
12575,14582,2002.0,4.505714285714285
10769,14582,2002.0,4.505714285714285
7882,17921,2022.0,4.3977585
4673,17921,2022.0,4.3977585
4673,7882,2022.0,4.3977585
3934,4523,1965.0,33.904181219512196
3934,11781,1965.0,33.904181219512196
4523,11781,1965.0,33.904181219512196
5393,9694,2014.0,15.685714285714285
9694,11201,2014.0,15.685714285714285
5393,11201,2014.0,15.685714285714285
3487,15084,2011.0,1.20412432
3487,18110,2011.0,1.20412432
15084,18110,2011.0,1.20412432
12207,17843,2021.0,1.0431466
16027,17843,2021.0,1.0431466
12207,16027,2021.0,1.0431466
3085,8400,2013.0,8.35
3085,7707,2013.0,8.35
7707,8400,2013.0,8.35
2817,3768,2001.0,4.462068965517242
3768,7205,2001.0,4.462068965517242
13276,13774,2018.0,16.660691211538463
10160,13276,2018.0,16.660691211538463
10160,13774,2018.0,16.660691211538463
518,5206,2022.0,-0.555
5206,15760,2022.0,-0.555
518,15760,2022.0,-0.555
15737,16305,2019.0,1.716
15737,16913,2019.0,1.716
16305,16913,2019.0,1.716
400,15361,1984.0,4.0
12184,15361,1984.0,4.0
400,12184,1984.0,4.0
2794,4756,2015.0,3.935
2794,15725,2015.0,3.935
4756,15725,2015.0,3.935
15268,16690,2009.0,9.662068965517241
14814,16690,2009.0,9.662068965517241
14814,15268,2009.0,9.662068965517241
3638,7731,2004.0,0.9427272727272727
3638,10317,2004.0,0.9427272727272727
7731,10317,2004.0,0.9427272727272727
12551,15821,2015.0,0.71891976
382,12551,2015.0,0.71891976
382,15821,2015.0,0.71891976
9731,17074,2018.0,5.3945804
12687,17074,2018.0,5.3945804
12687,17074,2015.0,2.925
9731,12687,2018.0,5.3945804
220,14029,2010.0,26.614103266666667
13575,14029,2010.0,26.614103266666667
220,13575,2010.0,26.614103266666667
1663,14360,2005.0,1.5566666666666666
1663,5879,2005.0,1.5566666666666666
5879,14360,2005.0,1.5566666666666666
2214,4288,2000.0,3.5566666666666666
4288,12800,2000.0,3.5566666666666666
2214,12800,2000.0,3.5566666666666666
4756,15874,2016.0,0.608083
4756,7801,2016.0,0.608083
7801,15874,2016.0,0.608083
949,3975,2019.0,0.9188873125
949,2299,2019.0,0.9188873125
2299,3975,2019.0,0.9188873125
3337,10353,2006.0,4.583223545454546
4846,10353,2006.0,4.583223545454546
5214,17003,2021.0,3.4689402727272727
8787,17003,2021.0,3.4689402727272727
5214,8787,2021.0,3.4689402727272727
3397,5612,2019.0,3.1825
3397,15279,2019.0,3.1825
5612,15279,2019.0,3.1825
5661,16305,2017.0,2.59538934
5661,16126,2017.0,2.59538934
16126,16305,2017.0,2.59538934
2056,18162,1999.0,0.208755125
2056,4503,1999.0,0.208755125
4503,18162,1999.0,0.208755125
5253,8553,2019.0,1.01606008
5253,12077,2019.0,1.01606008
8553,12077,2019.0,1.01606008
8180,9914,2004.0,4.7625
8180,9914,2007.0,-0.9511206
1807,9914,2004.0,4.7625
1807,8180,2004.0,4.7625
2040,9695,2018.0,-0.692
6605,9695,2018.0,-0.692
2040,6605,2018.0,-0.692
2817,3085,2007.0,1.665
3085,4288,2007.0,1.665
4665,15527,2013.0,10.1473176
4665,15527,2009.0,1.72595384
226,15527,2013.0,10.1473176
226,4665,2013.0,10.1473176
282,2274,2012.0,4.2202247191011235
2274,15192,2012.0,4.2202247191011235
282,15192,2012.0,4.2202247191011235
4273,16027,1975.0,24.925475555555554
16027,16565,1975.0,24.925475555555554
4273,16565,1975.0,24.925475555555554
1598,17616,2016.0,10.692744
1598,14987,2016.0,10.692744
14987,17616,2016.0,10.692744
10426,11820,2017.0,0.9761338333333334
4526,11820,2017.0,0.9761338333333334
4526,10426,2017.0,0.9761338333333334
12427,13046,2022.0,-0.5920462760203677
3617,13046,2022.0,-0.5920462760203677
3617,12427,2022.0,-0.5920462760203677
12207,18184,2018.0,5.2274284
12747,18184,2018.0,5.2274284
12207,12747,2018.0,5.2274284
9695,17987,2018.0,0.2683333333333333
4288,5552,1992.0,0.416762
4288,14867,1992.0,0.416762
5552,14867,1992.0,0.416762
8431,9390,2012.0,3.2353846153846155
9390,16602,2012.0,3.2353846153846155
8431,16602,2012.0,3.2353846153846155
6468,11047,2005.0,5.671428571428572
11047,16249,2005.0,5.671428571428572
6468,16249,2005.0,5.671428571428572
10059,12070,2021.0,-0.891058521560575
2068,10059,2021.0,-0.891058521560575
2068,12070,2021.0,-0.891058521560575
3975,8752,2017.0,3.9
1782,3975,2017.0,3.9
1782,8752,2017.0,3.9
6232,9648,2015.0,6.2
6232,17507,2015.0,6.2
9648,17507,2015.0,6.2
15515,15539,2009.0,1.925
5179,15539,2009.0,1.925
5179,15515,2009.0,1.925
1310,8760,1980.0,0.2777777777777778
8760,14449,1980.0,0.2777777777777778
1168,11257,1967.0,2.716443142857143
4892,11257,1967.0,2.716443142857143
1168,4892,1967.0,2.716443142857143
3487,12893,2007.0,-0.5096069
4595,12893,2007.0,-0.5096069
3487,4595,2007.0,-0.5096069
1310,16112,1990.0,0.6805314516129032
1310,16752,1990.0,0.6805314516129032
16112,16752,1990.0,0.6805314516129032
2794,13392,2019.0,-0.3199308
2794,3533,2019.0,-0.3199308
3533,13392,2019.0,-0.3199308
2242,7901,1994.0,-0.390173
2242,16545,1994.0,-0.390173
7901,16545,1994.0,-0.390173
849,9467,2010.0,2.4099002666666665
9467,14270,2010.0,2.4099002666666665
849,14270,2010.0,2.4099002666666665
949,16933,2003.0,6.55
949,7956,2003.0,6.55
7956,16933,2003.0,6.55
6174,13951,2018.0,0.5101888285714286
6174,14542,2018.0,0.5101888285714286
13951,14542,2018.0,0.5101888285714286
5817,10695,1980.0,4.2
2416,10695,1980.0,4.2
2416,5817,1980.0,4.2
10406,12458,2021.0,-0.7532283461538462
9515,10406,2021.0,-0.7532283461538462
9515,12458,2021.0,-0.7532283461538462
3638,17921,1995.0,0.1905435
547,3638,1995.0,0.1905435
547,17921,1995.0,0.1905435
5127,15084,2016.0,1.155863075
5082,5127,2016.0,1.155863075
5082,15084,2016.0,1.155863075
3337,8378,2021.0,-0.212
2005,3337,2021.0,-0.212
2005,8378,2021.0,-0.212
15687,18028,1969.0,16.0514815
15687,18028,1973.0,28.021150363636362
5144,15687,1969.0,16.0514815
5144,18028,1969.0,16.0514815
17745,18153,2017.0,4.028240233333333
13761,17745,2017.0,4.028240233333333
13761,18153,2017.0,4.028240233333333
2257,7371,2023.0,-0.48
7371,16373,2023.0,-0.48
2257,16373,2023.0,-0.48
8413,12872,2019.0,-0.24666666666666667
8413,11219,2019.0,-0.24666666666666667
11219,12872,2019.0,-0.24666666666666667
3596,16125,1985.0,4.653333333333333
304,3596,1985.0,4.653333333333333
304,16125,1985.0,4.653333333333333
30,823,2013.0,1.375505325
823,4909,2013.0,1.375505325
30,4909,2013.0,1.375505325
5661,18028,1985.0,6.339167903225807
5661,18028,2007.0,0.8517582857142857
9803,18028,1985.0,6.339167903225807
5661,9803,1985.0,6.339167903225807
5253,8043,2013.0,18.555555555555557
1391,5253,2013.0,18.555555555555557
1391,8043,2013.0,18.555555555555557
12551,13942,2012.0,1.1309310384615385
13942,17745,2012.0,1.1309310384615385
12551,17745,2012.0,1.1309310384615385
12551,17745,2015.0,-0.9335134
12551,17745,2011.0,1.6866666666666668
2615,3317,2014.0,7.248445866666667
3317,15166,2014.0,7.248445866666667
9832,14432,2001.0,0.5716981132075472
7803,9832,2001.0,0.5716981132075472
9585,11653,2019.0,2.5505032727272727
9585,13545,2019.0,2.5505032727272727
11653,13545,2019.0,2.5505032727272727
863,14107,2006.0,0.5225
5666,14107,2006.0,0.5225
863,5666,2006.0,0.5225
9033,14775,1963.0,0.6136363636363636
5269,9033,1963.0,0.6136363636363636
5269,14775,1963.0,0.6136363636363636
14432,16027,1997.0,2.568850342857143
272,14432,1997.0,2.568850342857143
272,16027,1997.0,2.568850342857143
10901,16112,1998.0,3.04585804
16112,18110,1998.0,3.04585804
10901,18110,1998.0,3.04585804
127,9179,2023.0,-0.99625
2144,9179,2023.0,-0.99625
127,2144,2023.0,-0.99625
2615,2827,2015.0,3.28
778,2615,2015.0,3.28
778,2827,2015.0,3.28
11754,14270,2010.0,0.9833333333333333
10063,14270,2010.0,0.9833333333333333
10063,11754,2010.0,0.9833333333333333
13433,17745,2020.0,-0.99510992
13433,17745,2011.0,1.122908619047619
4859,17745,2020.0,-0.99510992
4859,13433,2020.0,-0.99510992
12077,13146,2005.0,0.3482798888888889
10321,12077,2005.0,0.3482798888888889
10321,13146,2005.0,0.3482798888888889
13334,17905,2013.0,3.636
2121,13334,2013.0,3.636
2121,17905,2013.0,3.636
12597,14270,2017.0,1.9820616
2637,14270,2017.0,1.9820616
2637,12597,2017.0,1.9820616
3627,4288,1989.0,0.4888888888888889
3485,3627,1989.0,0.4888888888888889
3485,4288,1989.0,0.4888888888888889
1962,16757,2021.0,-0.2222222222222222
1962,16132,2021.0,-0.2222222222222222
16132,16757,2021.0,-0.2222222222222222
2858,8960,2023.0,-0.88
2858,9197,2023.0,-0.88
8960,9197,2023.0,-0.88
3548,7739,2019.0,2.8981322
3548,6929,2019.0,2.8981322
6929,7739,2019.0,2.8981322
717,11576,1970.0,0.5
1835,11576,1970.0,0.5
717,1835,1970.0,0.5
7754,10351,1989.0,10.500121285714286
7754,16171,1989.0,10.500121285714286
10351,16171,1989.0,10.500121285714286
2218,4341,1996.0,-0.43610041666666666
4341,14281,1996.0,-0.43610041666666666
2218,14281,1996.0,-0.43610041666666666
123,9249,1978.0,14.217391304347826
2547,9249,1978.0,14.217391304347826
123,2547,1978.0,14.217391304347826
6482,13146,1999.0,0.3879474
644,6482,1999.0,0.3879474
644,13146,1999.0,0.3879474
10040,16027,1973.0,8.933333333333334
11689,16027,1973.0,8.933333333333334
10040,11689,1973.0,8.933333333333334
788,8068,1997.0,0.22859558333333332
8068,10695,1997.0,0.22859558333333332
788,10695,1997.0,0.22859558333333332
5661,17987,2009.0,2.2375
5661,17987,2008.0,1.5453617
5661,11543,2009.0,2.2375
11543,17987,2009.0,2.2375
5552,7287,1993.0,1.6066666666666667
5552,7287,2006.0,1.368553125
5552,14361,1993.0,1.6066666666666667
7287,14361,1993.0,1.6066666666666667
1215,13957,2008.0,1.236284857142857
1215,8859,2008.0,1.236284857142857
8859,13957,2008.0,1.236284857142857
8364,15840,1991.0,-0.0942922894736842
207,8364,1991.0,-0.0942922894736842
207,15840,1991.0,-0.0942922894736842
954,16377,1982.0,2.533540409090909
954,15125,1982.0,2.533540409090909
15125,16377,1982.0,2.533540409090909
9390,18108,1993.0,4.0612970769230765
7832,9390,1993.0,4.0612970769230765
7832,18108,1993.0,4.0612970769230765
6557,7731,1998.0,1.7383547333333333
220,7731,1998.0,1.7383547333333333
220,7731,2007.0,0.3497738727272727
220,6557,1998.0,6.155177366666666
3206,13433,2013.0,-0.8414418
10321,13433,2013.0,-0.8414418
3206,10321,2013.0,-0.8414418
2334,6767,1987.0,0.9130434782608695
6767,15308,1987.0,0.9130434782608695
15166,17722,2018.0,0.935
14049,15166,2018.0,0.935
14049,17722,2018.0,0.935
2299,15838,2018.0,-0.47333333333333333
2817,15838,2018.0,-0.47333333333333333
2299,2817,2018.0,-0.47333333333333333
3243,18011,1999.0,4.7703035
3243,10321,1999.0,4.7703035
10321,18011,1999.0,4.7703035
10321,18011,2003.0,-0.509208
1108,6510,2004.0,1.3
6510,13888,2004.0,1.3
1108,13888,2004.0,1.3
2817,3548,2005.0,0.23340807954545453
2817,9725,2005.0,0.23340807954545453
3548,9725,2005.0,0.23340807954545453
13957,14029,2003.0,2.0
13957,16445,2003.0,2.0
14029,16445,2003.0,2.0
1476,16914,2004.0,1.1714285714285715
9207,16914,2004.0,1.1714285714285715
1476,9207,2004.0,1.1714285714285715
3702,9390,1989.0,21.85159335379274
9390,10882,1989.0,21.85159335379274
3702,10882,1989.0,21.85159335379274
5393,16953,2011.0,0.8308027333333333
5393,8400,2011.0,0.8308027333333333
8400,16953,2011.0,0.8308027333333333
3243,6941,2007.0,1.0521511904761904
3243,7798,2007.0,1.0521511904761904
6941,7798,2007.0,1.0521511904761904
3575,12207,2019.0,-0.965625
12207,12872,2019.0,-0.965625
3575,12872,2019.0,-0.965625
9172,15755,2002.0,3.6915395
13859,15755,2002.0,3.6915395
9172,13859,2002.0,3.6915395
6273,13488,1984.0,1.4097424305555555
6273,10644,1984.0,1.4097424305555555
10644,13488,1984.0,1.4097424305555555
3975,7285,2018.0,0.512
7285,12294,2018.0,0.512
3975,12294,2018.0,0.512
13771,14432,2015.0,0.8863335471698113
1048,14432,2015.0,0.8863335471698113
1048,13771,2015.0,0.8863335471698113
4655,13334,2023.0,-0.88125
4655,5884,2023.0,-0.88125
5884,13334,2023.0,-0.88125
7634,13433,2006.0,2.4105263157894736
1945,13433,2006.0,2.4105263157894736
6041,9695,2014.0,-0.4959875
2794,9695,2014.0,-0.4959875
2794,6041,2014.0,-0.4959875
4379,7442,1993.0,0.146875
7442,11539,1993.0,0.146875
4379,11539,1993.0,0.146875
2817,16027,1999.0,-0.33
4523,16027,1999.0,-0.33
4523,16027,2015.0,0.0835752
2817,4523,1999.0,-0.33
14158,14432,2023.0,-0.41964285714285715
12600,14158,2023.0,-0.41964285714285715
12600,14432,2023.0,-0.41964285714285715
1407,2604,1973.0,3.4389166666666666
2604,8617,1973.0,3.4389166666666666
1407,8617,1973.0,3.4389166666666666
7832,16305,2013.0,2.2155594285714284
7462,7832,2013.0,2.2155594285714284
7462,16305,2013.0,2.2155594285714284
1310,8829,2015.0,0.68556765
1310,8829,2012.0,10.257735857142857
127,8829,2015.0,0.68556765
127,8829,2014.0,-0.8302623666666666
127,8829,2012.0,10.257735857142857
127,1310,2015.0,0.68556765
127,1310,2012.0,10.257735857142857
127,1310,2011.0,4.996296296296296
1962,2543,2010.0,-0.7004189
1962,8714,2010.0,-0.7004189
2543,8714,2010.0,-0.7004189
1310,13905,2000.0,1.571875
949,1310,2000.0,1.571875
949,13905,2000.0,1.571875
7901,8400,2015.0,0.14666666666666667
20,8400,2015.0,0.14666666666666667
20,7901,2015.0,0.14666666666666667
8345,16215,1992.0,-0.6937658387096775
3356,16215,1992.0,-0.6937658387096775
3356,8345,1992.0,-0.6937658387096775
4341,8553,2017.0,1.4542814444444445
337,8553,2017.0,1.4542814444444445
337,4341,2017.0,1.4542814444444445
1779,8405,1993.0,0.9
1779,4465,1993.0,0.9
4465,8405,1993.0,0.9
11162,13873,2015.0,4.601797545454546
9993,13873,2015.0,4.601797545454546
9993,11162,2015.0,4.601797545454546
10865,18065,2016.0,-0.0660696
10865,16719,2016.0,-0.0660696
16719,18065,2016.0,-0.0660696
2830,14432,1994.0,-0.6722222222222223
6686,14432,1994.0,-0.6722222222222223
2830,6686,1994.0,-0.6722222222222223
1298,5661,2011.0,7.915384615384616
1122,5661,2011.0,7.915384615384616
1122,1298,2011.0,7.915384615384616
10644,18162,2008.0,1.0618181818181818
17282,18162,2008.0,1.0618181818181818
10644,17282,2008.0,1.0618181818181818
6363,13334,2006.0,7.1
13334,15096,2006.0,7.1
6363,15096,2006.0,7.1
9467,16305,2007.0,0.5931126133333333
9467,16305,2011.0,1.5018356666666666
16305,18110,2007.0,0.5931126133333333
9467,18110,2007.0,0.5931126133333333
3319,16817,1989.0,-0.6160694
3319,7497,1989.0,-0.6160694
7497,16817,1989.0,-0.6160694
13334,16112,1987.0,8.53249
13789,16112,1987.0,8.53249
13334,13789,1987.0,8.53249
282,4039,2016.0,-0.24960321428571428
282,774,2016.0,-0.24960321428571428
774,4039,2016.0,-0.24960321428571428
553,10469,2021.0,-0.5
553,13731,2021.0,-0.5
10469,13731,2021.0,-0.5
4523,7227,2017.0,0.13992608
7227,17921,2017.0,0.13992608
4523,17921,2017.0,0.13992608
3975,4752,2016.0,-0.34
4752,17888,2016.0,-0.34
3975,17888,2016.0,-0.34
2903,9630,2019.0,-0.4888888888888889
6458,9630,2019.0,-0.4888888888888889
2903,6458,2019.0,-0.4888888888888889
3337,12077,2001.0,-0.18037383177570093
12077,16253,2001.0,-0.18037383177570093
1221,4665,2016.0,3.625
3837,4665,2016.0,3.625
1221,3837,2016.0,3.625
7605,11417,2022.0,1.1083333333333334
7605,14447,2022.0,1.1083333333333334
11417,14447,2022.0,1.1083333333333334
4205,14550,2018.0,11.289457285714287
14550,16278,2018.0,11.289457285714287
4205,16278,2018.0,11.289457285714287
3437,17987,2014.0,1.89
9508,17987,2014.0,1.89
3437,9508,2014.0,1.89
6614,8304,2011.0,1.616055
4205,8304,2011.0,1.616055
4205,6614,2011.0,1.616055
4721,9059,1993.0,0.32570346666666666
9059,10357,1993.0,0.32570346666666666
4721,10357,1993.0,0.32570346666666666
8770,16894,1997.0,2.0
4749,16894,1997.0,2.0
4749,8770,1997.0,2.0
7634,17528,2008.0,1.73
1387,7634,2008.0,1.73
1118,3194,2013.0,0.27638213333333334
1118,16803,2013.0,0.27638213333333334
3194,16803,2013.0,0.27638213333333334
733,4859,2019.0,-0.5672839
733,8466,2019.0,-0.5672839
4859,8466,2019.0,-0.5672839
2790,12077,2004.0,2.1175
12077,17114,2004.0,2.1175
2790,17114,2004.0,2.1175
614,7462,2005.0,0.016666666666666666
4523,7462,2005.0,0.016666666666666666
614,4523,2005.0,0.016666666666666666
7901,14432,2004.0,3.67066224
9917,14432,2004.0,3.67066224
7901,9917,2004.0,3.67066224
6040,10695,2005.0,-0.268
10695,15727,2005.0,-0.268
6040,15727,2005.0,-0.268
2121,15628,2014.0,2.3393954
2121,16445,2014.0,2.3393954
15628,16445,2014.0,2.3393954
4595,6755,2002.0,0.10046016666666667
4595,9348,2002.0,0.10046016666666667
6755,9348,2002.0,0.10046016666666667
804,5393,2008.0,1.4384509167883883
5393,12070,2008.0,1.4384509167883883
804,12070,2008.0,1.4384509167883883
7213,13165,1998.0,-0.3548372
6256,7213,1998.0,-0.3548372
6256,13165,1998.0,-0.3548372
5457,18110,2005.0,6.046772142857143
6677,18110,2005.0,6.046772142857143
5457,6677,2005.0,6.046772142857143
4836,14261,1995.0,6.805191347826087
4836,14835,1995.0,6.805191347826087
14261,14835,1995.0,6.805191347826087
257,17965,1971.0,4.5
7920,17965,1971.0,4.5
257,7920,1971.0,4.5
6862,7634,2005.0,-0.464
6862,13569,2005.0,-0.464
7634,13569,2005.0,-0.464
7731,11796,2007.0,-0.79994395
5305,11796,2007.0,-0.79994395
5305,7731,2007.0,-0.79994395
1809,3684,2013.0,2.5083333333333333
1809,12832,2013.0,2.5083333333333333
3684,12832,2013.0,2.5083333333333333
7528,10811,1987.0,7.34083323076923
1757,10811,1987.0,7.34083323076923
1757,7528,1987.0,7.34083323076923
3194,9485,2015.0,-0.7413538571428572
3194,9566,2015.0,-0.7413538571428572
9485,9566,2015.0,-0.7413538571428572
1293,12551,2020.0,-0.9583358737864077
8324,12551,2020.0,-0.9583358737864077
1293,8324,2020.0,-0.9583358737864077
12893,18028,2018.0,-0.2862582278481013
15282,18028,2018.0,-0.2862582278481013
12893,15282,2018.0,-0.2862582278481013
3894,4288,2007.0,1.0150762666666666
3894,14042,2007.0,1.0150762666666666
4288,14042,2007.0,1.0150762666666666
7882,17528,2019.0,-0.80170908
6737,7882,2019.0,-0.80170908
6737,17528,2019.0,-0.80170908
5779,9132,1997.0,0.4714285714285714
2918,9132,1997.0,0.4714285714285714
2918,5779,1997.0,0.4714285714285714
7545,17828,2006.0,0.38333333333333336
10108,17828,2006.0,0.38333333333333336
7545,10108,2006.0,0.38333333333333336
2056,8714,2012.0,-0.90154035
8714,17354,2012.0,-0.90154035
2056,17354,2012.0,-0.90154035
13216,17735,1999.0,-0.42153134146341464
2218,17735,1999.0,-0.42153134146341464
2218,13216,1999.0,-0.42153134146341464
220,7901,2000.0,-0.47697214814814815
220,11047,2000.0,-0.47697214814814815
7901,11047,2000.0,-0.47697214814814815
419,5127,2016.0,0.029081833333333335
5127,11732,2016.0,0.029081833333333335
419,11732,2016.0,0.029081833333333335
6363,13392,2007.0,1.2613134545454545
9912,13392,2007.0,1.2613134545454545
6363,9912,2007.0,1.2613134545454545
9942,16445,2013.0,0.5137614678899083
7890,9942,2013.0,0.5137614678899083
7890,16445,2013.0,0.5137614678899083
7232,9156,2017.0,-0.7714285714285715
4097,9156,2017.0,-0.7714285714285715
4097,7232,2017.0,-0.7714285714285715
282,12730,2015.0,-0.45095593333333334
282,13873,2015.0,-0.45095593333333334
12730,13873,2015.0,-0.45095593333333334
13162,14288,1996.0,-0.324
5288,13162,1996.0,-0.324
5288,14288,1996.0,-0.324
5288,14288,1999.0,-0.5994210333333333
7079,10321,2015.0,-0.7052631578947368
7079,17596,2015.0,-0.7052631578947368
10321,17596,2015.0,-0.7052631578947368
8323,10899,2016.0,0.168
6410,10899,2016.0,0.168
6410,8323,2016.0,0.168
5167,14460,1970.0,6.483333333333333
3056,5167,1970.0,6.483333333333333
3056,14460,1970.0,6.483333333333333
4227,8816,2015.0,1.86
1318,4227,2015.0,1.86
1318,8816,2015.0,1.86
25,9191,1986.0,4.494945945945946
9191,10271,1986.0,4.494945945945946
25,10271,1986.0,4.494945945945946
1774,17921,2006.0,0.9266666666666666
1318,17921,2006.0,0.9266666666666666
1318,1774,2006.0,0.9266666666666666
14254,16267,2007.0,2.45099172
9154,14254,2007.0,2.45099172
9154,16267,2007.0,2.45099172
11047,15084,2018.0,0.2
11047,17616,2018.0,0.2
15084,17616,2018.0,0.2
10289,13527,1975.0,-0.8554999575947757
4182,10289,1975.0,-0.8554999575947757
4182,13527,1975.0,-0.8554999575947757
3337,9933,2015.0,0.44
1673,3337,2015.0,0.44
1673,9933,2015.0,0.44
2461,17745,1986.0,-0.29336925
12495,17745,1986.0,-0.29336925
2461,12495,1986.0,-0.29336925
7731,11932,2007.0,0.3497738727272727
220,11932,2007.0,0.3497738727272727
2083,17300,2018.0,-0.05089366666666666
2083,14983,2018.0,-0.05089366666666666
14983,17300,2018.0,-0.05089366666666666
4518,6309,2016.0,0.38865333333333335
4776,6309,2016.0,0.38865333333333335
4518,4776,2016.0,0.38865333333333335
5589,14112,2016.0,3.9608258
14112,16327,2016.0,3.9608258
5589,16327,2016.0,3.9608258
10503,17806,2012.0,0.841294
10503,15527,2012.0,0.841294
15527,17806,2012.0,0.841294
9993,13146,2017.0,-0.7171860666666666
8287,13146,2017.0,-0.7171860666666666
8287,9993,2017.0,-0.7171860666666666
9028,11392,1981.0,-0.7372881761131796
2188,11392,1981.0,-0.7372881761131796
2188,9028,1981.0,-0.7372881761131796
5329,13873,2006.0,7.225608533333333
8946,13873,2006.0,7.225608533333333
5329,8946,2006.0,7.225608533333333
15282,16355,1999.0,-0.38
6840,16355,1999.0,-0.38
6840,15282,1999.0,-0.38
5122,14474,1965.0,-0.225
3060,14474,1965.0,-0.225
3060,5122,1965.0,-0.225
3223,17607,1968.0,2.7302361428571427
3223,9224,1968.0,2.7302361428571427
9224,17607,1968.0,2.7302361428571427
337,3638,2011.0,1.4173151428571429
3638,17722,2011.0,1.4173151428571429
337,17722,2011.0,1.4173151428571429
1791,4288,1999.0,0.47912482
4288,5860,1999.0,0.47912482
1791,5860,1999.0,0.47912482
5661,15422,2016.0,0.686308724137931
5661,17379,2016.0,0.686308724137931
15422,17379,2016.0,0.686308724137931
11625,15870,2020.0,0.3391441666666667
3202,15870,2020.0,0.3391441666666667
3850,17565,1993.0,-0.39446808333333333
15515,17565,1993.0,-0.39446808333333333
3850,15515,1993.0,-0.39446808333333333
9695,9731,2017.0,-0.49445896
1442,9731,2017.0,-0.49445896
1442,9695,2017.0,-0.49445896
10644,12730,2010.0,0.7228571428571429
6941,12730,2010.0,0.7228571428571429
6941,10644,2010.0,0.7228571428571429
1008,14756,1956.0,3.681318681318681
8461,14756,1956.0,3.681318681318681
1008,8461,1956.0,3.681318681318681
9485,11820,2017.0,0.31
989,11820,2017.0,0.31
989,9485,2017.0,0.31
804,7110,1994.0,-0.19927035483870967
804,15350,1994.0,-0.19927035483870967
7110,15350,1994.0,-0.19927035483870967
7227,7745,2011.0,4.484375
2615,7227,2011.0,4.484375
2615,7745,2011.0,4.484375
7255,15288,2007.0,0.64
8180,15288,2007.0,0.64
7255,8180,2007.0,0.64
4696,17599,2011.0,-0.3253065
2489,4696,2011.0,-0.3253065
2489,17599,2011.0,-0.3253065
12827,14164,2017.0,0.12305755
10313,14164,2017.0,0.12305755
10313,12827,2017.0,0.12305755
11735,17921,2020.0,-0.5142857142857142
12892,17921,2020.0,-0.5142857142857142
11735,12892,2020.0,-0.5142857142857142
8141,11497,2013.0,-0.7142857142857143
8141,11393,2013.0,-0.7142857142857143
11393,11497,2013.0,-0.7142857142857143
5666,15685,2013.0,7.341666666666667
13330,15685,2013.0,7.341666666666667
5666,13330,2013.0,7.341666666666667
16,12269,2005.0,0.1610632
16,650,2005.0,0.1610632
650,12269,2005.0,0.1610632
5978,15515,1988.0,-0.14553747826086957
5978,15515,2000.0,0.1214495
2830,5978,1988.0,-0.14553747826086957
2830,15515,1988.0,-0.14553747826086957
4288,6685,2002.0,0.872
4288,16319,2002.0,0.872
6685,16319,2002.0,0.872
1215,10321,2016.0,0.5511548888888889
1215,8991,2016.0,0.5511548888888889
8991,10321,2016.0,0.5511548888888889
7745,10219,1989.0,0.13333333333333333
7745,13804,1989.0,0.13333333333333333
10219,13804,1989.0,0.13333333333333333
6583,13246,2013.0,-0.3217391304347826
6583,9593,2013.0,-0.3217391304347826
9593,13246,2013.0,-0.3217391304347826
14499,16621,2021.0,-0.9726842
7479,16621,2021.0,-0.9726842
7479,14499,2021.0,-0.9726842
2299,14029,2013.0,0.3430491666666667
2299,14029,2014.0,-0.29785663636363635
12344,14029,2013.0,0.3430491666666667
2299,12344,2013.0,0.3430491666666667
3768,13905,2003.0,0.5226750857142857
12714,13905,2003.0,0.5226750857142857
3768,12714,2003.0,0.5226750857142857
8810,13942,2005.0,-0.38275292
3164,13942,2005.0,-0.38275292
3164,8810,2005.0,-0.38275292
747,11578,1996.0,1.5644941636363636
11578,17314,1996.0,1.5644941636363636
747,17314,1996.0,1.5644941636363636
5661,6510,1983.0,2.56
3596,5661,1983.0,2.56
3596,6510,1983.0,2.56
