tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
14367,False,False,,7000000,['Comedy'],"When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.",554,Silver Screen Partners III,7,1987,34368475,She thought babysitting was easy money - until she started hanging out with the Andersons.,Chris Columbus,Elisabeth Shue,1951,1,Maia Brewton,139044,1,Keith Coogan,56145,2,Anthony Rapp,6165,2,Calvin Levels,77589,2
211672,False,True,544669,74000000,"['Family', 'Animation', 'Adventure', 'Comedy']","Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",6704,Illumination,6,2015,1156700000,"Before Gru, they had a history of bad bosses",Kyle Balda,Sandra Bullock,18277,1,Jon Hamm,65717,2,Michael Keaton,2232,2,Allison Janney,19,1,Steve Coogan,4581,2
10192,False,True,2150,165000000,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']","A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",521,DreamWorks Animation,5,2010,752600000,It ain't ogre...til it's ogre.,Mike Mitchell,Mike Myers,12073,2,Eddie Murphy,776,2,Cameron Diaz,6941,1,Antonio Banderas,3131,2,Walt Dohrn,118489,2
5925,False,True,990446,4000000,"['Adventure', 'Drama', 'History', 'Thriller', 'War']","The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",219,The Mirisch Company,7,1963,11700000,Put a fence in front of these men... and they'll climb it!,John Sturges,Steve McQueen,13565,2,James Garner,16896,2,Richard Attenborough,4786,2,James Donald,12250,2,Charles Bronson,4960,2
9837,False,True,1064555,70000000,"['Adventure', 'Animation', 'Drama', 'Family']","This is the extraordinary tale of two brothers named Moses and Rameses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",521,DreamWorks Animation,12,1998,218600000,The Power Is Real. The Story is Forever. The Time is Now.,Simon Wells,Val Kilmer,5576,2,Ralph Fiennes,5469,2,Michelle Pfeiffer,1160,1,Sandra Bullock,18277,1,Jeff Goldblum,4785,2
1372,False,False,,100000000,"['Drama', 'Thriller', 'Action']","An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",449,Virtual Studios,12,2006,171700000,It will cost you everything.,Edward Zwick,Leonardo DiCaprio,6193,2,Djimon Hounsou,938,2,Jennifer Connelly,6161,1,Kagiso Kuypers,16742,2,Arnold Vosloo,16743,2
976573,False,False,,200000000,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Adventure']","In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",2,Walt Disney Pictures,6,2023,496000000,Opposites react.,Jahkeeli Garnett,Leah Lewis,1087262,1,Mamoudou Athie,1639848,2,Ronnie del Carmen,1236458,2,Shila Ommi,2073564,1,Wendi McLendon-Covey,63234,1
10530,False,True,136214,55000000,"['Adventure', 'Animation', 'Family', 'Romance']","Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",2,Walt Disney Pictures,6,1995,346100000,An American legend comes to life.,Chris Buck,Irene Bedard,65529,1,Mel Gibson,2461,2,David Ogden Stiers,28010,2,John Kassir,31365,2,Christian Bale,3894,2
2899,False,True,2396,58500000,"['Family', 'Fantasy', 'Comedy', 'Adventure']","The Egyptian Queen Cleopatra bets against the Roman Emperor, Julius Caesar, that her people are still great, even if the times of the Pharaohs has long passed. She vows (against all logic) to build a new palace for Caesar within three months. Since all her architects are either busy otherwise or too conservative in style, this ambivalent honor falls to Edifis. He is to build the palace and be covered in gold or, if not, his fate is to be eaten by crocodiles. Edifis calls upon an old friend to help him out: The fabulous Druid Getafix from Gaul, who brews a fantastic potion that gives supernatural strength. In order to help and protect the old Druid, Asterix and Obelix accompany him on his journey to Egypt. When Julius Caesar gets wind of the project succeeding, he has the building site attacked by his troops in order to win the bet and not lose face. But just like the local pirates, he hasn't counted on Asterix and Obelix.",104,Canal+,1,2002,128027976,The funniest film in ancient history!,,Monica Bellucci,28782,1,Christian Clavier,28781,2,Gérard Depardieu,16927,2,Jamel Debbouze,2408,2,Claude Rich,24903,2
871,False,True,1709,5800000,"['Science Fiction', 'Adventure', 'Drama', 'Action']","Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",12943,APJAC Productions,2,1968,32589624,"Somewhere in the Universe, there must be something better than man!",Franklin J. Schaffner,Charlton Heston,10017,2,Roddy McDowall,7505,2,Kim Hunter,10539,1,Maurice Evans,12023,2,James Whitmore,6577,2
481848,False,False,,109000000,"['Adventure', 'Family', 'Drama']","Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",787,3 Arts Entertainment,2,2020,111200000,Based on the legendary novel.,James Mangold,Harrison Ford,3,2,Dan Stevens,221018,2,Colin Woodell,1660946,2,Karen Gillan,543261,1,Omar Sy,78423,2
856,False,False,,70000000,"['Fantasy', 'Animation', 'Comedy', 'Crime']","'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",56,Amblin Entertainment,6,1988,329800000,"It's the story of a man, a woman, and a rabbit in a triangle of trouble.",Robert Zemeckis,Bob Hoskins,382,2,Christopher Lloyd,1062,2,Joanna Cassidy,593,1,Charles Fleischer,12826,2,Stubby Kaye,12827,2
82690,False,True,404825,165000000,"['Family', 'Animation', 'Comedy', 'Adventure']","Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",6125,Walt Disney Animation Studios,11,2012,471222889,The story of a regular guy just looking for a little wreck-ognition.,Bruce W. Smith,John C. Reilly,4764,2,Sarah Silverman,7404,1,Jack McBrayer,58737,2,Alan Tudyk,21088,2,Jane Lynch,43775,1
46195,False,True,229932,90000000,"['Animation', 'Adventure', 'Comedy', 'Family']","Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",9383,Blue Sky Studios,4,2011,484600000,1 out of every 8 Americans is afraid of flying. Most of them don't have feathers.,Carlos Saldanha,Jesse Eisenberg,44735,2,Anne Hathaway,1813,1,Leslie Mann,41087,1,Jane Lynch,43775,1,Will.i.am,82092,2
863,False,True,10194,90000000,"['Animation', 'Comedy', 'Family']","Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",3,Pixar,10,1999,497400000,The toys are back!,Lee Unkrich,Tom Hanks,31,2,Tim Allen,12898,2,Joan Cusack,3234,1,Kelsey Grammer,7090,2,Don Rickles,7167,2
9354,False,True,72119,18000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,2,Walt Disney Pictures,6,1989,222724172,"The most astonishing, innovative, backyard adventure of all time!",Joe Johnston,Rick Moranis,8872,2,Matt Frewer,40009,2,Marcia Strassman,57418,1,Kristine Sutherland,57419,1,Thomas Wilson Brown,57421,2
1832,False,False,,10000000,"['Fantasy', 'Comedy', 'Adventure']","The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.",16934,View Askew Productions,11,1999,31429330,It can be Hell getting into Heaven,Martin Scorsese,Ben Affleck,880,2,Matt Damon,1892,2,Linda Fiorentino,9625,1,Salma Hayek Pinault,3136,1,Jason Lee,11662,2
11688,False,True,178117,100000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",2,Walt Disney Pictures,12,2000,169327687,It's all about... ME!,Stephen J. Anderson,David Spade,60950,2,John Goodman,1230,2,Eartha Kitt,70243,1,Patrick Warburton,9657,2,Wendie Malick,61980,1
9444,False,True,920650,53000000,"['Animation', 'Family', 'Fantasy', 'Adventure']","Ten years after she was separated from her family, an eighteen-year-old orphan with vague memories of the past sets out to Paris in hopes of reuniting with her grandmother. She is accompanied by two con men, who intend to pass her off as the Grand Duchess Anastasia to the Dowager Empress for a reward.",11231,Fox Animation Studios,11,1997,139804348,Discover the adventure behind the greatest mystery of our time.,Don Bluth,Meg Ryan,5344,1,John Cusack,3036,2,Kelsey Grammer,7090,2,Christopher Lloyd,1062,2,Hank Azaria,5587,2
9530,False,False,,50000000,"['Family', 'Comedy', 'Romance', 'Drama']","Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the Munro family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",5,Columbia Pictures,4,2006,87528173,"On a family vacation, no one can hear you scream.",Barry Sonnenfeld,Robin Williams,2157,2,Cheryl Hines,57854,1,JoJo,57855,1,Josh Hutcherson,27972,2,Jeff Daniels,8447,2
278927,False,False,,175000000,"['Family', 'Adventure', 'Drama', 'Fantasy']","A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",2,Walt Disney Pictures,4,2016,966550600,The legend will never be the same.,David H. Venghaus Jr.,Neel Sethi,1414734,2,Bill Murray,1532,2,Ben Kingsley,2282,2,Idris Elba,17605,2,Scarlett Johansson,1245,1
399366,False,False,,8000000,"['Thriller', 'Horror', 'Mystery']",A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,1182,Telecinco Cinema,10,2017,12294931,No one will ever separate us.,J. A. Bayona,George MacKay,146750,2,Anya Taylor-Joy,1397778,1,Charlie Heaton,1448222,2,Mia Goth,1137824,1,Matthew Stagg,1675329,2
9016,False,False,,140000000,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']","When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",2,Walt Disney Pictures,11,2002,109578115,Find your place in the universe.,Frank Nissen,Joseph Gordon-Levitt,24045,2,Brian Murray,56618,2,Emma Thompson,7056,1,David Hyde Pierce,11076,2,Martin Short,519,2
665,False,False,,15000000,"['History', 'Drama', 'Adventure', 'Action']","In 25 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.",21,Metro-Goldwyn-Mayer,11,1959,164000000,The entertainment experience of a lifetime!,Sergio Leone,Charlton Heston,10017,2,Stephen Boyd,10020,2,Hugh Griffith,10021,2,Jack Hawkins,10018,2,Haya Harareet,10019,1
6073,False,False,,57000000,"['Action', 'Comedy', 'Crime', 'Romance']","Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",55852,Pistolero Productions LLC,3,2001,147845033,Love with the safety off.,Gore Verbinski,Brad Pitt,287,2,Julia Roberts,1204,1,James Gandolfini,4691,2,J.K. Simmons,18999,2,David Krumholtz,38582,2
29427,False,False,,20000000,"['Mystery', 'Horror', 'Action']",Four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane.,4916,Penn Station Entertainment,2,2010,54956140,Fear Thy Neighbor,Breck Eisner,Timothy Olyphant,18082,2,Radha Mitchell,8329,1,Joe Anderson,29234,2,Danielle Panabaker,31838,1,Joe Reegan,103834,2
11153,False,True,108693,15000000,"['Comedy', 'Adventure']","Clark Griswold is on a quest to take his family to the Walley World theme park for a vacation, but things don't go exactly as planned.",174,Warner Bros. Pictures,7,1983,61400000,Every summer Chevy Chase takes his family on a little trip. This year he went too far.,Harold Ramis,Chevy Chase,54812,2,Beverly D'Angelo,821,1,Anthony Michael Hall,1904,2,Imogene Coca,70089,1,Randy Quaid,1811,2
7453,False,False,,50000000,"['Adventure', 'Comedy', 'Science Fiction']","Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",158,Spyglass Entertainment,4,2005,104500000,Don't leave Earth without it,Spike Jonze,Martin Freeman,7060,2,Yasiin Bey,4239,2,Zooey Deschanel,11664,1,Sam Rockwell,6807,2,Alan Rickman,4566,2
3175,False,False,,11000000,"['Drama', 'Romance', 'War']","An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",174,Warner Bros. Pictures,12,1975,198992,At long last Redmond Barry became a gentleman—and that was his tragedy.,Stanley Kubrick,Ryan O'Neal,31070,2,Marisa Berenson,31071,1,Patrick Magee,2264,2,Hardy Krüger,37777,2,Diana Körner,22703,1
283366,False,False,,110000000,"['Fantasy', 'Adventure']",A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,10893,Big Screen Productions,9,2016,296482446,Stay peculiar.,Tim Burton,Eva Green,10912,1,Asa Butterfield,77996,2,Samuel L. Jackson,2231,2,Judi Dench,5309,1,Rupert Everett,4757,2
37135,False,True,106768,130000000,"['Family', 'Adventure', 'Animation', 'Drama']","Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",2,Walt Disney Pictures,6,1999,448200000,An immortal legend. As you've only imagined.,Stephen J. Anderson,Tony Goldwyn,3417,2,Minnie Driver,6613,1,Glenn Close,515,1,Alex D. Linz,15789,2,Rosie O'Donnell,12929,1
224141,False,False,,50000000,"['Fantasy', 'Comedy']","In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",2,Walt Disney Pictures,12,2014,212902372,Be careful what you wish for...,Rob Marshall,James Corden,55466,2,Emily Blunt,5081,1,Anna Kendrick,84223,1,Meryl Streep,5064,1,Lilla Crawford,1127625,1
346648,False,True,488924,40000000,"['Adventure', 'Comedy', 'Family']","Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",437,Heyday Films,11,2017,227300000,It takes a bear to catch a thief,Paul King,Ben Whishaw,17064,2,Sally Hawkins,39658,1,Hugh Grant,3291,2,Hugh Bonneville,19923,2,Brendan Gleeson,2039,2
116149,False,True,488924,55000000,"['Comedy', 'Adventure', 'Family']","A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.",437,Heyday Films,11,2014,259207227,The adventure begins.,Paul King,Ben Whishaw,17064,2,Hugh Bonneville,19923,2,Sally Hawkins,39658,1,Madeleine Harris,1304661,1,Samuel Joslin,1304662,2
14324,False,False,,38000000,"['Adventure', 'Action', 'Comedy', 'Romance']","The film is set in Tuscany during the Black Death. As in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance and swordplay. There are randy nuns, Saracen pirates, and a sexy cow.",16923,Zephyr Films,12,2007,5410749,Anything Can Happen When You're In ... Virgin Territory,,Hayden Christensen,17244,2,Mischa Barton,11617,1,Kate Groombridge,1108468,1,Rosalind Halstead,115681,1,Tim Roth,3129,2
36819,False,False,,5000000,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']","Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",20076,HandMade Films,7,1981,42365581,"…they didn’t make history, they stole it!",Terry Gilliam,Craig Warnock,2390902,2,David Rappaport,154971,2,Kenny Baker,130,2,Mike Edmonds,219382,2,Malcolm Dixon,995639,2
76492,False,True,185103,85000000,"['Animation', 'Comedy', 'Family', 'Fantasy']","Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!",5,Columbia Pictures,9,2012,358375603,Even monsters need a vacation,Genndy Tartakovsky,Adam Sandler,19292,2,Andy Samberg,62861,2,Selena Gomez,77948,1,Kevin James,32895,2,Fran Drescher,53122,1
826,False,False,,3000000,"['Drama', 'History', 'War']","The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson, the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",11356,Horizon Pictures,10,1957,44908000,It spans a whole new world of entertainment!,David Lean,William Holden,8252,2,Alec Guinness,12248,2,Jack Hawkins,10018,2,Sessue Hayakawa,12249,2,James Donald,12250,2
49013,False,True,87118,200000000,"['Animation', 'Family', 'Adventure', 'Comedy']",Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,3,Pixar,6,2011,559852396,Take a trip. See the sights. Save the world.,Victor Navone,Larry the Cable Guy,15897,2,Owen Wilson,887,2,Michael Caine,3895,2,Emily Mortimer,1246,1,John Turturro,1241,2
379686,False,True,722961,150000000,"['Family', 'Animation', 'Comedy', 'Science Fiction']","When LeBron and his young son Dom are trapped in a digital space by a rogue A.I., LeBron must get them home safe by leading Bugs, Lola Bunny and the whole gang of notoriously undisciplined Looney Tunes to victory over the A.I.'s digitized champions on the court. It's Tunes versus Goons in the highest-stakes challenge of his life.",25120,Warner Bros. Pictures Animation,7,2021,163700000,Welcome to the Jam!,Justin Lin,LeBron James,107379,2,Don Cheadle,1896,2,Cedric Joe,2998402,2,Jeff Bergman,179896,2,Gabriel Iglesias,86498,2
2289,False,False,,79000000,"['Drama', 'War', 'History', 'Adventure', 'Romance']","In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",14,Miramax,12,2003,173013509,Find the strength. Find the courage. No matter what it takes... find the way home.,Sydney Pollack,Jude Law,9642,2,Nicole Kidman,2227,1,Renée Zellweger,9137,1,Eileen Atkins,20300,1,Brendan Gleeson,2039,2
371645,False,False,,2500000,"['Adventure', 'Comedy', 'Drama']","Ricky is a defiant young city kid who finds himself on the run with his cantankerous foster uncle in the wild New Zealand bush. A national manhunt ensues, and the two are forced to put aside their differences and work together to survive.",6510,Defender Films,3,2016,23900000,Nature just got gangster.,Taika Waititi,Sam Neill,4783,2,Julian Dennison,1139349,2,Rima Te Wiata,1288797,1,Rachel House,15298,1,Tioreore Ngatai-Melbourne,1622074,0
44826,False,False,,170000000,"['Adventure', 'Drama', 'Family']","Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",3281,GK Films,11,2011,185770160,Unlock the secret.,Martin Scorsese,Asa Butterfield,77996,2,Ben Kingsley,2282,2,Chloë Grace Moretz,56734,1,Sacha Baron Cohen,6730,2,Ray Winstone,5538,2
102651,False,True,531331,180000000,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']","A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",2,Walt Disney Pictures,5,2014,758539785,Don't believe the fairy tale.,Richard Whelan,Angelina Jolie,11701,1,Elle Fanning,18050,1,Imelda Staunton,11356,1,Sharlto Copley,82191,2,Lesley Manville,72305,1
404368,False,True,404825,175000000,"['Family', 'Animation', 'Comedy', 'Adventure']","Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",2,Walt Disney Pictures,11,2018,529323962,Who Broke the Internet?,Chris Williams,John C. Reilly,4764,2,Sarah Silverman,7404,1,Gal Gadot,90633,1,Taraji P. Henson,40036,1,Bill Hader,19278,2
8327,False,False,,750000,['Drama'],The Alchemist assembles together a group of people from all walks of life to represent the planets in the solar system. The occult adept's intention is to put his recruits through strange mystical rites and divest them of their worldly baggage before embarking on a trip to Lotus Island. There they ascend the Holy Mountain to displace the immortal gods who secretly rule the universe.,2437,Producciones Zohar,11,1973,96262,,Alejandro Jodorowsky,Alejandro Jodorowsky,55119,2,Horacio Salinas,55123,0,Zamira Saunders,55124,1,Juan Ferrara,55125,2,Adriana Page,55126,1
2300,False,True,722961,80000000,"['Family', 'Animation', 'Comedy', 'Science Fiction']","Jokes fly as the Tune Squad takes on the Nerdlucks in a hardcourt game to decide if the Looney Tunes remain here... or become attractions at a far-off galactic off-ramp called Moron Mountain. The Nerdlucks have a monstrous secret weapon: they've stolen the skills of top NBA stars like Charles Barkley and Patrick Ewing and become Monstars. But that's not all, folks. The Tune Squad’s secret weapon just happens to be the finest player in this or any other universe. He's outta this world. So's the fun.",3592,Warner Bros. Family Entertainment,11,1996,250200000,Get ready to jam.,Joe Pytka,Michael Jordan,23678,2,Wayne Knight,4201,2,Theresa Randle,4604,1,Manner Washington,2657652,0,Eric Gordon,2657653,0
18239,False,True,33514,50000000,"['Adventure', 'Fantasy', 'Drama', 'Romance']","Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",491,Summit Entertainment,11,2009,709827462,The Next Chapter Begins.,Mike Topoozian,Kristen Stewart,37917,1,Robert Pattinson,11288,2,Taylor Lautner,84214,2,Dakota Fanning,501,1,Michael Sheen,3968,2
62211,False,True,137696,200000000,"['Animation', 'Family']",A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,3,Pixar,6,2013,743600000,School never looked this scary.,Lee Unkrich,Billy Crystal,7904,2,John Goodman,1230,2,Steve Buscemi,884,2,Helen Mirren,15735,1,Peter Sohn,21198,2
585083,False,True,185103,75000000,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']","When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",2251,Sony Pictures Animation,1,2022,18500000,Change can be scary.,Derek Drymon,Brian Hull,1592584,2,Selena Gomez,77948,1,Andy Samberg,62861,2,Kathryn Hahn,17696,1,Jim Gaffigan,84407,2
127380,False,True,137697,200000000,"['Adventure', 'Animation', 'Comedy', 'Family']",Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,3,Pixar,6,2016,1028600000,An unforgettable journey she probably won't remember.,Erick Oh,Albert Brooks,13,2,Ellen DeGeneres,14,1,Ed O'Neill,18977,2,Hayden Rolence,1559638,2,Diane Keaton,3092,1
364689,False,False,,111000000,"['Animation', 'Family', 'Adventure', 'Comedy']","Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",9383,Blue Sky Studios,12,2017,295038508,Built To Fight. Born To Love,Carlos Saldanha,John Cena,56446,2,Kate McKinnon,1240487,1,Anthony Anderson,18471,2,Bobby Cannavale,21127,2,Peyton Manning,1217825,2
6844,False,False,,13000000,"['Drama', 'History']","Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.",4,Paramount,10,1956,122700000,The greatest event in motion picture history!,Michael D. Moore,Charlton Heston,10017,2,Yul Brynner,14528,2,Anne Baxter,10606,1,Edward G. Robinson,13566,2,Yvonne De Carlo,41240,1
